"","subjectid","activity","feature","mean_measure"
"2492","17","WALKING","tBodyGyroscopestd",-0.440263617431694
"2493","17","WALKING","tGravityAccelerometerMagnitudemean",-0.151151487704918
"2494","17","WALKING","tGravityAccelerometerMagnitudestd",-0.461837866885246
"2495","17","WALKING","tGravityAccelerometermean",0.185973012065574
"2496","17","WALKING","tGravityAccelerometerstd",-0.968833267486339
"2497","17","WALKING_DOWNSTAIRS","angletBodyAccelerometerJerkMeangravityMean",-0.120553975717391
"2498","17","WALKING_DOWNSTAIRS","angletBodyAccelerometerMeangravity",-0.0617784494130435
"2499","17","WALKING_DOWNSTAIRS","angletBodyGyroscopeJerkMeangravityMean",0.00739991945652174
"2500","17","WALKING_DOWNSTAIRS","angletBodyGyroscopeMeangravityMean",-0.0798154573913044
"2501","17","WALKING_DOWNSTAIRS","angleXgravityMean",-0.754580714565217
"2502","17","WALKING_DOWNSTAIRS","angleYgravityMean",0.18768213
"2503","17","WALKING_DOWNSTAIRS","angleZgravityMean",0.135724922673913
"2504","17","WALKING_DOWNSTAIRS","FFTBodyAccelerometerJerkmean",-0.355009637148551
"2505","17","WALKING_DOWNSTAIRS","FFTBodyAccelerometerJerkmeanFreq",-0.506860626884058
"2506","17","WALKING_DOWNSTAIRS","FFTBodyAccelerometerJerkstd",-0.314617186422464
"2507","17","WALKING_DOWNSTAIRS","FFTBodyAccelerometerMagnitudemean",0.0580680522108696
"2508","17","WALKING_DOWNSTAIRS","FFTBodyAccelerometerMagnitudemeanFreq",-0.0553633752984783
"2509","17","WALKING_DOWNSTAIRS","FFTBodyAccelerometerMagnitudestd",-0.0618876767130435
"2510","17","WALKING_DOWNSTAIRS","FFTBodyAccelerometermean",-0.156992764063261
"2511","17","WALKING_DOWNSTAIRS","FFTBodyAccelerometermeanFreq",-0.261232146623913
"2512","17","WALKING_DOWNSTAIRS","FFTBodyAccelerometerstd",-0.0241748670695652
"2513","17","WALKING_DOWNSTAIRS","FFTBodyBodyAccelerometerJerkMagnitudemean",-0.188680399771739
"2514","17","WALKING_DOWNSTAIRS","FFTBodyBodyAccelerometerJerkMagnitudemeanFreq",-0.0445946372391304
"2515","17","WALKING_DOWNSTAIRS","FFTBodyBodyAccelerometerJerkMagnitudestd",-0.236538515947826
"2516","17","WALKING_DOWNSTAIRS","FFTBodyBodyGyroscopeJerkMagnitudemean",-0.57734888
"2517","17","WALKING_DOWNSTAIRS","FFTBodyBodyGyroscopeJerkMagnitudemeanFreq",0.163045288093478
"2518","17","WALKING_DOWNSTAIRS","FFTBodyBodyGyroscopeJerkMagnitudestd",-0.643399203913044
"2519","17","WALKING_DOWNSTAIRS","FFTBodyBodyGyroscopeMagnitudemean",-0.40943875826087
"2520","17","WALKING_DOWNSTAIRS","FFTBodyBodyGyroscopeMagnitudemeanFreq",-0.0258920214847826
"2521","17","WALKING_DOWNSTAIRS","FFTBodyBodyGyroscopeMagnitudestd",-0.428868687826087
"2522","17","WALKING_DOWNSTAIRS","FFTBodyGyroscopemean",-0.390306739467391
"2523","17","WALKING_DOWNSTAIRS","FFTBodyGyroscopemeanFreq",-0.169556662781159
"2524","17","WALKING_DOWNSTAIRS","FFTBodyGyroscopestd",-0.467844893336232
"2525","17","WALKING_DOWNSTAIRS","tBodyAccelerometerJerkMagnitudemean",-0.221631694184783
"2526","17","WALKING_DOWNSTAIRS","tBodyAccelerometerJerkMagnitudestd",-0.206576683876087
"2527","17","WALKING_DOWNSTAIRS","tBodyAccelerometerJerkmean",0.0324899531345652
"2528","17","WALKING_DOWNSTAIRS","tBodyAccelerometerJerkstd",-0.314610525413043
"2529","17","WALKING_DOWNSTAIRS","tBodyAccelerometerMagnitudemean",0.148951103536087
"2530","17","WALKING_DOWNSTAIRS","tBodyAccelerometerMagnitudestd",0.0914076757326087
"2531","17","WALKING_DOWNSTAIRS","tBodyAccelerometermean",0.0626463561028986
"2532","17","WALKING_DOWNSTAIRS","tBodyAccelerometerstd",-0.0347112000280435
"2533","17","WALKING_DOWNSTAIRS","tBodyGyroscopeJerkMagnitudemean",-0.540325787826087
"2534","17","WALKING_DOWNSTAIRS","tBodyGyroscopeJerkMagnitudestd",-0.592319490869565
"2535","17","WALKING_DOWNSTAIRS","tBodyGyroscopeJerkmean",-0.0680640499694203
"2536","17","WALKING_DOWNSTAIRS","tBodyGyroscopeJerkstd",-0.547239068623188
"2537","17","WALKING_DOWNSTAIRS","tBodyGyroscopeMagnitudemean",-0.232641763307609
"2538","17","WALKING_DOWNSTAIRS","tBodyGyroscopeMagnitudestd",-0.352687281086957
"2539","17","WALKING_DOWNSTAIRS","tBodyGyroscopemean",-0.013152160761087
"2540","17","WALKING_DOWNSTAIRS","tBodyGyroscopestd",-0.432727280934783
"2541","17","WALKING_DOWNSTAIRS","tGravityAccelerometerMagnitudemean",0.148951103536087
"2542","17","WALKING_DOWNSTAIRS","tGravityAccelerometerMagnitudestd",0.0914076757326087
"2543","17","WALKING_DOWNSTAIRS","tGravityAccelerometermean",0.205592511478261
"2544","17","WALKING_DOWNSTAIRS","tGravityAccelerometerstd",-0.932566894782609
"2545","17","WALKING_UPSTAIRS","angletBodyAccelerometerJerkMeangravityMean",0.0683932524979167
"2546","17","WALKING_UPSTAIRS","angletBodyAccelerometerMeangravity",0.0589956285104167
"2547","17","WALKING_UPSTAIRS","angletBodyGyroscopeJerkMeangravityMean",0.105621270333333
"2548","17","WALKING_UPSTAIRS","angletBodyGyroscopeMeangravityMean",-0.0275795836041667
"2549","17","WALKING_UPSTAIRS","angleXgravityMean",-0.572547818333333
"2550","17","WALKING_UPSTAIRS","angleYgravityMean",0.279992530833333
"2551","17","WALKING_UPSTAIRS","angleZgravityMean",0.23325887375
"2552","17","WALKING_UPSTAIRS","FFTBodyAccelerometerJerkmean",-0.456780620833333
"2553","17","WALKING_UPSTAIRS","FFTBodyAccelerometerJerkmeanFreq",-0.53430765875
"2554","17","WALKING_UPSTAIRS","FFTBodyAccelerometerJerkstd",-0.444219690902778
"2555","17","WALKING_UPSTAIRS","FFTBodyAccelerometerMagnitudemean",-0.150305643291667
"2556","17","WALKING_UPSTAIRS","FFTBodyAccelerometerMagnitudemeanFreq",-0.184408514979167
"2557","17","WALKING_UPSTAIRS","FFTBodyAccelerometerMagnitudestd",-0.217393170604167
"2558","17","WALKING_UPSTAIRS","FFTBodyAccelerometermean",-0.219065150475
"2559","17","WALKING_UPSTAIRS","FFTBodyAccelerometermeanFreq",-0.314750092588472
"2560","17","WALKING_UPSTAIRS","FFTBodyAccelerometerstd",-0.0885440004645833
"2561","17","WALKING_UPSTAIRS","FFTBodyBodyAccelerometerJerkMagnitudemean",-0.360299853125
"2562","17","WALKING_UPSTAIRS","FFTBodyBodyAccelerometerJerkMagnitudemeanFreq",-0.0890136151333333
"2563","17","WALKING_UPSTAIRS","FFTBodyBodyAccelerometerJerkMagnitudestd",-0.437383107916667
"2564","17","WALKING_UPSTAIRS","FFTBodyBodyGyroscopeJerkMagnitudemean",-0.669008763541667
"2565","17","WALKING_UPSTAIRS","FFTBodyBodyGyroscopeJerkMagnitudemeanFreq",0.0865541719604167
"2566","17","WALKING_UPSTAIRS","FFTBodyBodyGyroscopeJerkMagnitudestd",-0.7241557425
"2567","17","WALKING_UPSTAIRS","FFTBodyBodyGyroscopeMagnitudemean",-0.504066956875
"2568","17","WALKING_UPSTAIRS","FFTBodyBodyGyroscopeMagnitudemeanFreq",-0.103520890333333
"2569","17","WALKING_UPSTAIRS","FFTBodyBodyGyroscopeMagnitudestd",-0.496444579791667
"2570","17","WALKING_UPSTAIRS","FFTBodyGyroscopemean",-0.420644048944444
"2571","17","WALKING_UPSTAIRS","FFTBodyGyroscopemeanFreq",-0.263554666699306
"2572","17","WALKING_UPSTAIRS","FFTBodyGyroscopestd",-0.427837993972222
"2573","17","WALKING_UPSTAIRS","tBodyAccelerometerJerkMagnitudemean",-0.357233897916667
"2574","17","WALKING_UPSTAIRS","tBodyAccelerometerJerkMagnitudestd",-0.390912450416667
"2575","17","WALKING_UPSTAIRS","tBodyAccelerometerJerkmean",0.0384118023006945
"2576","17","WALKING_UPSTAIRS","tBodyAccelerometerJerkstd",-0.433296178784722
"2577","17","WALKING_UPSTAIRS","tBodyAccelerometerMagnitudemean",-0.0128062276916667
"2578","17","WALKING_UPSTAIRS","tBodyAccelerometerMagnitudestd",-0.1028777303875
"2579","17","WALKING_UPSTAIRS","tBodyAccelerometermean",0.0361499216827778
"2580","17","WALKING_UPSTAIRS","tBodyAccelerometerstd",-0.102115269926597
"2581","17","WALKING_UPSTAIRS","tBodyGyroscopeJerkMagnitudemean",-0.637367490625
"2582","17","WALKING_UPSTAIRS","tBodyGyroscopeJerkMagnitudestd",-0.68231162875
"2583","17","WALKING_UPSTAIRS","tBodyGyroscopeJerkmean",-0.0688177463886111
"2584","17","WALKING_UPSTAIRS","tBodyGyroscopeJerkstd",-0.631117798125
"2585","17","WALKING_UPSTAIRS","tBodyGyroscopeMagnitudemean",-0.235191249091667
"2586","17","WALKING_UPSTAIRS","tBodyGyroscopeMagnitudestd",-0.440837260125
"2587","17","WALKING_UPSTAIRS","tBodyGyroscopemean",-0.00972583848734722
"2588","17","WALKING_UPSTAIRS","tBodyGyroscopestd",-0.408003069550694
"2589","17","WALKING_UPSTAIRS","tGravityAccelerometerMagnitudemean",-0.0128062276916667
"2590","17","WALKING_UPSTAIRS","tGravityAccelerometerMagnitudestd",-0.1028777303875
"2591","17","WALKING_UPSTAIRS","tGravityAccelerometermean",0.0904017827777778
"2592","17","WALKING_UPSTAIRS","tGravityAccelerometerstd",-0.931864560694444
"2593","18","LAYING","angletBodyAccelerometerJerkMeangravityMean",0.0285001830563077
"2594","18","LAYING","angletBodyAccelerometerMeangravity",0.00780201507692308
"2595","18","LAYING","angletBodyGyroscopeJerkMeangravityMean",0.0290040708784615
"2596","18","LAYING","angletBodyGyroscopeMeangravityMean",0.00323848521692308
"2597","18","LAYING","angleXgravityMean",0.410902149384615
"2598","18","LAYING","angleYgravityMean",-0.512391751230769
"2599","18","LAYING","angleZgravityMean",-0.463402676923077
"2600","18","LAYING","FFTBodyAccelerometerJerkmean",-0.987128966820513
"2601","18","LAYING","FFTBodyAccelerometerJerkmeanFreq",0.127262196194
"2602","18","LAYING","FFTBodyAccelerometerJerkstd",-0.987865566666667
"2603","18","LAYING","FFTBodyAccelerometerMagnitudemean",-0.986788412
"2604","18","LAYING","FFTBodyAccelerometerMagnitudemeanFreq",0.339472649138462
"2605","18","LAYING","FFTBodyAccelerometerMagnitudestd",-0.987648484461539
"2606","18","LAYING","FFTBodyAccelerometermean",-0.986232254358974
"2607","18","LAYING","FFTBodyAccelerometermeanFreq",0.163735935730036
"2608","18","LAYING","FFTBodyAccelerometerstd",-0.986097704461538
"2609","18","LAYING","FFTBodyBodyAccelerometerJerkMagnitudemean",-0.988548418307692
"2610","18","LAYING","FFTBodyBodyAccelerometerJerkMagnitudemeanFreq",0.393635924092308
"2611","18","LAYING","FFTBodyBodyAccelerometerJerkMagnitudestd",-0.989710656769231
"2612","18","LAYING","FFTBodyBodyGyroscopeJerkMagnitudemean",-0.991901007538462
"2613","18","LAYING","FFTBodyBodyGyroscopeJerkMagnitudemeanFreq",0.320132235323077
"2614","18","LAYING","FFTBodyBodyGyroscopeJerkMagnitudestd",-0.992737961692308
"2615","18","LAYING","FFTBodyBodyGyroscopeMagnitudemean",-0.984329092153846
"2616","18","LAYING","FFTBodyBodyGyroscopeMagnitudemeanFreq",0.159375426572308
"2617","18","LAYING","FFTBodyBodyGyroscopeMagnitudestd",-0.981468841692308
"2618","18","LAYING","FFTBodyGyroscopemean",-0.987682463538462
"2619","18","LAYING","FFTBodyGyroscopemeanFreq",0.0642116202020513
"2620","18","LAYING","FFTBodyGyroscopestd",-0.98765339825641
"2621","18","LAYING","tBodyAccelerometerJerkMagnitudemean",-0.98832154
"2622","18","LAYING","tBodyAccelerometerJerkMagnitudestd",-0.989526277538462
"2623","18","LAYING","tBodyAccelerometerJerkmean",0.0284956496947179
"2624","18","LAYING","tBodyAccelerometerJerkstd",-0.987378552205128
"2625","18","LAYING","tBodyAccelerometerMagnitudemean",-0.986456241538462
"2626","18","LAYING","tBodyAccelerometerMagnitudestd",-0.986464542615385
"2627","18","LAYING","tBodyAccelerometermean",0.0498662935179487
"2628","18","LAYING","tBodyAccelerometerstd",-0.986115744153846
"2629","18","LAYING","tBodyGyroscopeJerkMagnitudemean",-0.993095122615385
"2630","18","LAYING","tBodyGyroscopeJerkMagnitudestd",-0.992153054
"2631","18","LAYING","tBodyGyroscopeJerkmean",-0.0661243471589744
"2632","18","LAYING","tBodyGyroscopeJerkstd",-0.993066727333333
"2633","18","LAYING","tBodyGyroscopeMagnitudemean",-0.980740846769231
"2634","18","LAYING","tBodyGyroscopeMagnitudestd",-0.980560877846154
"2635","18","LAYING","tBodyGyroscopemean",-0.00505223889333333
"2636","18","LAYING","tBodyGyroscopestd",-0.987394619076923
"2637","18","LAYING","tGravityAccelerometerMagnitudemean",-0.986456241538462
"2638","18","LAYING","tGravityAccelerometerMagnitudestd",-0.986464542615385
"2639","18","LAYING","tGravityAccelerometermean",0.368216737435897
"2640","18","LAYING","tGravityAccelerometerstd",-0.989255586564103
"2641","18","SITTING","angletBodyAccelerometerJerkMeangravityMean",0.0111668165140351
"2642","18","SITTING","angletBodyAccelerometerMeangravity",0.0146348425982456
"2643","18","SITTING","angletBodyGyroscopeJerkMeangravityMean",-0.048496385377193
"2644","18","SITTING","angletBodyGyroscopeMeangravityMean",-0.040857837877193
"2645","18","SITTING","angleXgravityMean",-0.740786431578947
"2646","18","SITTING","angleYgravityMean",-0.00746888583912281
"2647","18","SITTING","angleZgravityMean",-0.092884205877193
"2648","18","SITTING","FFTBodyAccelerometerJerkmean",-0.988085590994152
"2649","18","SITTING","FFTBodyAccelerometerJerkmeanFreq",0.0951211376192982
"2650","18","SITTING","FFTBodyAccelerometerJerkstd",-0.989291827134503
"2651","18","SITTING","FFTBodyAccelerometerMagnitudemean",-0.984781467192982
"2652","18","SITTING","FFTBodyAccelerometerMagnitudemeanFreq",0.304581057473684
"2653","18","SITTING","FFTBodyAccelerometerMagnitudestd",-0.982226151578947
"2654","18","SITTING","FFTBodyAccelerometermean",-0.984226630643275
"2655","18","SITTING","FFTBodyAccelerometermeanFreq",0.131328562885965
"2656","18","SITTING","FFTBodyAccelerometerstd",-0.981869585263158
"2657","18","SITTING","FFTBodyBodyAccelerometerJerkMagnitudemean",-0.990407075964912
"2658","18","SITTING","FFTBodyBodyAccelerometerJerkMagnitudemeanFreq",0.459090849721053
"2659","18","SITTING","FFTBodyBodyAccelerometerJerkMagnitudestd",-0.991044297894737
"2660","18","SITTING","FFTBodyBodyGyroscopeJerkMagnitudemean",-0.99480818754386
"2661","18","SITTING","FFTBodyBodyGyroscopeJerkMagnitudemeanFreq",0.329617466666667
"2662","18","SITTING","FFTBodyBodyGyroscopeJerkMagnitudestd",-0.994967621754386
"2663","18","SITTING","FFTBodyBodyGyroscopeMagnitudemean",-0.986535242105263
"2664","18","SITTING","FFTBodyBodyGyroscopeMagnitudemeanFreq",0.0492559518473684
"2665","18","SITTING","FFTBodyBodyGyroscopeMagnitudestd",-0.981252632807018
"2666","18","SITTING","FFTBodyGyroscopemean",-0.987230529415205
"2667","18","SITTING","FFTBodyGyroscopemeanFreq",0.0221673271684211
"2668","18","SITTING","FFTBodyGyroscopestd",-0.987027587894737
"2669","18","SITTING","tBodyAccelerometerJerkMagnitudemean",-0.989869574561404
"2670","18","SITTING","tBodyAccelerometerJerkMagnitudestd",-0.991159350526316
"2671","18","SITTING","tBodyAccelerometerJerkmean",0.0287853541051649
"2672","18","SITTING","tBodyAccelerometerJerkstd",-0.988593500292398
"2673","18","SITTING","tBodyAccelerometerMagnitudemean",-0.983674151754386
"2674","18","SITTING","tBodyAccelerometerMagnitudestd",-0.981595285964912
"2675","18","SITTING","tBodyAccelerometermean",0.0508320383245614
"2676","18","SITTING","tBodyAccelerometerstd",-0.982282945555556
"2677","18","SITTING","tBodyGyroscopeJerkMagnitudemean",-0.994873439824561
"2678","18","SITTING","tBodyGyroscopeJerkMagnitudestd",-0.994868913508772
"2679","18","SITTING","tBodyGyroscopeJerkmean",-0.0624959743321637
"2680","18","SITTING","tBodyGyroscopeJerkstd",-0.993736225964912
"2681","18","SITTING","tBodyGyroscopeMagnitudemean",-0.977634992105263
"2682","18","SITTING","tBodyGyroscopeMagnitudestd",-0.981372675614035
"2683","18","SITTING","tBodyGyroscopemean",-0.00569042879122807
"2684","18","SITTING","tBodyGyroscopestd",-0.986745266081871
"2685","18","SITTING","tGravityAccelerometerMagnitudemean",-0.983674151754386
"2686","18","SITTING","tGravityAccelerometerMagnitudestd",-0.981595285964912
"2687","18","SITTING","tGravityAccelerometermean",0.400526787807018
"2688","18","SITTING","tGravityAccelerometerstd",-0.985473144678363
"2689","18","STANDING","angletBodyAccelerometerJerkMeangravityMean",0.000636839232876713
"2690","18","STANDING","angletBodyAccelerometerMeangravity",0.00991716683630137
"2691","18","STANDING","angletBodyGyroscopeJerkMeangravityMean",-0.00680588488767123
"2692","18","STANDING","angletBodyGyroscopeMeangravityMean",-0.0325280581041096
"2693","18","STANDING","angleXgravityMean",-0.77468191260274
"2694","18","STANDING","angleYgravityMean",0.223141827534247
"2695","18","STANDING","angleZgravityMean",0.0557066927123288
"2696","18","STANDING","FFTBodyAccelerometerJerkmean",-0.983684771461187
"2697","18","STANDING","FFTBodyAccelerometerJerkmeanFreq",0.0156511945753425
"2698","18","STANDING","FFTBodyAccelerometerJerkstd",-0.985580934885845
"2699","18","STANDING","FFTBodyAccelerometerMagnitudemean",-0.976797646027397
"2700","18","STANDING","FFTBodyAccelerometerMagnitudemeanFreq",0.0447928488520548
"2701","18","STANDING","FFTBodyAccelerometerMagnitudestd",-0.973264853561644
"2702","18","STANDING","FFTBodyAccelerometermean",-0.975807289589041
"2703","18","STANDING","FFTBodyAccelerometermeanFreq",-0.0152276770375799
"2704","18","STANDING","FFTBodyAccelerometerstd",-0.967639080410959
"2705","18","STANDING","FFTBodyBodyAccelerometerJerkMagnitudemean",-0.984987073150685
"2706","18","STANDING","FFTBodyBodyAccelerometerJerkMagnitudemeanFreq",0.361013970013699
"2707","18","STANDING","FFTBodyBodyAccelerometerJerkMagnitudestd",-0.986277356712329
"2708","18","STANDING","FFTBodyBodyGyroscopeJerkMagnitudemean",-0.988960668767123
"2709","18","STANDING","FFTBodyBodyGyroscopeJerkMagnitudemeanFreq",0.098540152739726
"2710","18","STANDING","FFTBodyBodyGyroscopeJerkMagnitudestd",-0.988407465205479
"2711","18","STANDING","FFTBodyBodyGyroscopeMagnitudemean",-0.972352593013699
"2712","18","STANDING","FFTBodyBodyGyroscopeMagnitudemeanFreq",-0.212559690808219
"2713","18","STANDING","FFTBodyBodyGyroscopeMagnitudestd",-0.95911345739726
"2714","18","STANDING","FFTBodyGyroscopemean",-0.974094833059361
"2715","18","STANDING","FFTBodyGyroscopemeanFreq",-0.205004651199315
"2716","18","STANDING","FFTBodyGyroscopestd",-0.971965716575342
"2717","18","STANDING","tBodyAccelerometerJerkMagnitudemean",-0.98596529369863
"2718","18","STANDING","tBodyAccelerometerJerkMagnitudestd",-0.986015285890411
"2719","18","STANDING","tBodyAccelerometerJerkmean",0.0280024717575571
"2720","18","STANDING","tBodyAccelerometerJerkstd",-0.984389920045662
"2721","18","STANDING","tBodyAccelerometerMagnitudemean",-0.972607495342466
"2722","18","STANDING","tBodyAccelerometerMagnitudestd",-0.972285545479452
"2723","18","STANDING","tBodyAccelerometermean",0.051123366043379
"2724","18","STANDING","tBodyAccelerometerstd",-0.969372369406393
"2725","18","STANDING","tBodyGyroscopeJerkMagnitudemean",-0.988685954931507
"2726","18","STANDING","tBodyGyroscopeJerkMagnitudestd",-0.988519665753425
"2727","18","STANDING","tBodyGyroscopeJerkmean",-0.064204396347032
"2728","18","STANDING","tBodyGyroscopeJerkstd",-0.986460651598174
"2729","18","STANDING","tBodyGyroscopeMagnitudemean",-0.963006793150685
"2730","18","STANDING","tBodyGyroscopeMagnitudestd",-0.959797118082192
"2731","18","STANDING","tBodyGyroscopemean",-0.00516475670547945
"2732","18","STANDING","tBodyGyroscopestd",-0.971830595525114
"2733","18","STANDING","tGravityAccelerometerMagnitudemean",-0.972607495342466
"2734","18","STANDING","tGravityAccelerometerMagnitudestd",-0.972285545479452
"2735","18","STANDING","tGravityAccelerometermean",0.231596736082192
"2736","18","STANDING","tGravityAccelerometerstd",-0.983883436164384
"2737","18","WALKING","angletBodyAccelerometerJerkMeangravityMean",0.0230035141785714
"2738","18","WALKING","angletBodyAccelerometerMeangravity",0.0392682820178571
"2739","18","WALKING","angletBodyGyroscopeJerkMeangravityMean",-0.0632236084642857
"2740","18","WALKING","angletBodyGyroscopeMeangravityMean",0.0191852722589286
"2741","18","WALKING","angleXgravityMean",-0.714313245892857
"2742","18","WALKING","angleYgravityMean",0.258089346428571
"2743","18","WALKING","angleZgravityMean",0.0647930851785714
"2744","18","WALKING","FFTBodyAccelerometerJerkmean",-0.459284316904762
